LATITUDE,LONGITUDE,OBSERVATION DATE
37.2667638,-122.4096036,43101
31.160314,-81.561976,43101
32.760213,-117.2163487,43101
10.322772,-85.318965,43101
29.3711371,-94.7287083,43101
27.6327266,-82.718157,43101
32.6353273,-80.381813,43101
26.4540529,-82.1155071,43101
28.6575241,-80.7545391,43101
26.4540529,-82.1155071,43101
26.4540529,-82.1155071,43101
29.6193055,-82.3285764,43101
37.9957031,-121.6895792,43101
10.322772,-85.318965,43101
30.502023,-84.2903709,43101
28.53918,-80.67197,43101
27.3253186,-82.4336821,43101
32.6141533,-80.4820931,43101
30.4278505,-81.4070682,43101
33.6965128,-118.0451372,43101
34.0333857,-118.6822987,43101
27.5320111,-82.6256604,43101
37.6692148,-121.8406105,43101
34.1767221,-118.4737308,43101
38.1149858,-122.3007917,43101
38.325898,-123.040385,43101
30.5803884,-84.2882324,43101
28.53918,-80.67197,43101
27.6677178,-82.7425003,43101
31.1639001,-81.4738154,43101
-22.843155,-42.1010206,43101
27.6677178,-82.7425003,43101
32.6353273,-80.381813,43101
27.6327266,-82.718157,43101
36.9523782,-122.0567107,43101
36.5992304,-121.9613487,43101
10.3137585,-85.3411821,43101
26.4540529,-82.1155071,43101
27.6677178,-82.7425003,43101
28.53918,-80.67197,43101
30.0109134,-90.3050177,43101
28.53918,-80.67197,43101
28.53918,-80.67197,43101
32.60632,-80.54249,43101
-0.439735,-76.280336,43101
33.2386696,-111.7912853,43101
33.7026531,-118.050735,43101
32.8570948,-117.0071411,43101
36.805112,-121.749996,43101
26.4540529,-82.1155071,43101
27.350123,-82.408995,43101
27.9959173,-81.8652327,43101
30.5803884,-84.2882324,43101
27.3253186,-82.4336821,43101
-33.1396175,-71.5772581,43101
29.2518777,-98.3931431,43101
29.2518777,-98.3931431,43101
34.0870104,-117.8050125,43101
16.9632181,-88.2218456,43101
38.0274109,-122.515583,43101
32.7587473,-117.2472848,43101
38.02559,-122.518118,43101
27.6327266,-82.718157,43101
28.6575241,-80.7545391,43101
31.160314,-81.561976,43101
28.58322,-81.303428,43101
32.5918043,-80.4641247,43101
32.60632,-80.54249,43101
24.1249062,-110.3461554,43101
27.6677178,-82.7425003,43101
30.4278505,-81.4070682,43101
25.9808364,-111.4578009,43101
38.2203803,-122.3933011,43101
30.5101704,-81.4585671,43101
28.6575241,-80.7545391,43101
25.2813046,-80.8001782,43101
32.5918043,-80.4641247,43101
28.1428583,-96.9803206,43101
36.9523782,-122.0567107,43101
28.6575241,-80.7545391,43101
28.5753263,-80.9966826,43101
33.7026531,-118.050735,43101
28.6575241,-80.7545391,43101
33.6965128,-118.0451372,43101
29.7560322,-95.0492263,43101
32.60632,-80.54249,43101
27.8032848,-80.4295027,43101
32.574849,-117.1258707,43101
28.53918,-80.67197,43101
33.7026531,-118.050735,43101
33.7026531,-118.050735,43101
34.0506388,-117.2510853,43101
27.6790715,-82.6783848,43101
28.94387,-81.94703,43101
32.5714033,-117.1319602,43101
33.7026531,-118.050735,43101
33.9634551,-118.4519934,43101
36.9494,-122.0640231,43101
10.3137585,-85.3411821,43101
32.6141533,-80.4820931,43101
32.165225,-81.151285,43102
6.0189,-77.3550401,43102
30.351307,-88.7201357,43102
23.4070637,-106.5433409,43102
28.097613,-81.7327452,43102
18.65711,-95.8852,43102
32.1081527,-81.0025835,43102
31.22,-105.785,43102
32.8570948,-117.0071411,43102
23.4070637,-106.5433409,43102
30.0908555,-89.7747374,43102
29.719749,-95.625529,43102
33.3614502,-111.7339478,43102
32.7761352,-115.7490738,43102
32.8583295,-116.9170833,43102
31.1639001,-81.4738154,43102
21.6185742,-105.2479076,43102
32.7761352,-115.7490738,43102
29.0592062,-95.2745684,43102
28.6628762,-80.7234192,43102
30.351307,-88.7201357,43102
18.4701979,-66.8822333,43102
32.050316,-80.957392,43102
23.4070637,-106.5433409,43102
32.1438594,-81.0051799,43102
10.4425858,-84.0625253,43102
26.5271649,-81.8765643,43102
34.4076516,-119.845165,43102
30.0908555,-89.7747374,43102
23.3320984,-106.4811743,43102
32.8353179,-79.7163677,43102
26.0813003,-98.1351399,43102
26.4476747,-82.1111298,43102
26.2557032,-80.8561993,43102
38.5713205,-121.7611313,43102
23.1844719,-106.4400101,43102
32.008731,-81.0865259,43102
32.1655799,-81.1152447,43102
-22.3932,-47.56354,43102
34.4076516,-119.845165,43102
33.2193147,-111.892638,43102
28.658223,-80.754222,43102
28.6575241,-80.7545391,43102
29.9104393,-95.6792879,43102
30.2167328,-89.7864211,43102
23.4070637,-106.5433409,43102
36.8103654,-121.7667337,43102
32.1033542,-81.0642958,43102
30.0908555,-89.7747374,43102
31.164247,-81.474265,43102
30.1351363,-85.7413387,43102
23.3320984,-106.4811743,43102
20.901992,-105.415437,43102
28.6628762,-80.7234192,43102
31.164247,-81.474265,43102
34.0743105,-118.2607627,43102
32.7938328,-80.1036712,43102
26.1297242,-97.9351625,43102
-3.6293505,-80.5868233,43102
20.8755356,-90.3652459,43102
37.468331,-121.939219,43102
26.2295776,-97.3466982,43102
29.2518777,-98.3931431,43102
32.050316,-80.957392,43102
27.9234406,-80.5593109,43102
34.1767221,-118.4737308,43102
29.8346879,-94.7659075,43102
32.020515,-80.972692,43102
27.3135761,-82.3976111,43102
31.1639001,-81.4738154,43102
37.2731393,-122.4086568,43102
33.6637274,-117.8426814,43102
29.2518777,-98.3931431,43102
34.2381312,-119.2615056,43102
34.2381312,-119.2615056,43102
32.0354851,-80.9684256,43102
32.050316,-80.957392,43102
29.6068756,-82.3031116,43102
20.901992,-105.415437,43102
29.0592062,-95.2745684,43102
29.6988358,-95.5605838,43102
34.00861,-118.36533,43102
29.2518777,-98.3931431,43102
32.8353179,-79.7163677,43102
25.9704324,-80.3204429,43102
29.2518777,-98.3931431,43102
32.1655799,-81.1152447,43102
30.0908555,-89.7747374,43102
32.8353179,-79.7163677,43102
27.6460762,-80.4060736,43102
30.7451976,-81.4634705,43102
32.82488,-79.74452,43102
23.4070637,-106.5433409,43102
34.0870104,-117.8050125,43102
30.351307,-88.7201357,43102
28.0237,-82.821,43102
34.0870104,-117.8050125,43102
32.5714033,-117.1319602,43102
29.2518777,-98.3931431,43102
33.6637274,-117.8426814,43102
30.4082748,-91.1637327,43103
34.0795926,-119.0293451,43103
28.8000814,-82.578392,43103
27.6327266,-82.718157,43103
29.2518777,-98.3931431,43103
8.5897203,-77.916348,43103
30.407146,-91.164816,43103
26.4540529,-82.1155071,43103
26.1268335,-97.9578167,43103
32.763028,-117.235829,43103
31.63771,-81.27181,43103
19.7992611,-70.6886972,43103
29.3547009,-94.9236903,43103
30.4209223,-91.1678553,43103
29.594929,-95.2589295,43103
33.0386007,-117.1938658,43103
29.9584693,-93.0886586,43103
32.232961,-80.779981,43103
27.0861963,-97.4120137,43103
26.1268335,-97.9578167,43103
34.0991916,-119.0815092,43103
28.1497681,-96.976254,43103
32.472402,-80.667771,43103
32.763028,-117.235829,43103
12.4525012,-69.9532127,43103
29.9584693,-93.0886586,43103
16.4028388,-61.5265059,43103
29.248357,-98.393919,43103
29.2518777,-98.3931431,43103
10.034443,-84.9098969,43103
26.4540529,-82.1155071,43103
29.25798,-89.36714,43103
-22.3932,-47.56354,43103
33.662014,-117.9413974,43103
32.763028,-117.235829,43103
34.0991916,-119.0815092,43103
25.973478,-81.5542603,43103
26.9506004,-82.0755987,43103
32.9439314,-117.2122172,43103
30.407146,-91.164816,43103
