LATITUDE,LONGITUDE,OBSERVATION DATE
25.5168054,-80.3627157,43101
30.2190994,-95.6061816,43101
39.0059113,-95.6271784,43101
33.6965128,-118.0451372,43101
35.5756351,-97.613464,43101
36.4070062,-79.8870903,43101
38.4890695,-122.3739624,43101
49.2819128,-124.1636696,43101
49.24315,-122.93535,43101
44.4909338,-123.2493496,43101
27.8275297,-97.0789558,43101
36.4369588,-88.0753326,43101
37.6868314,-121.8387222,43101
30.4295816,-97.7377224,43101
38.4890695,-122.3739624,43101
30.0092157,-99.1150153,43101
32.4089276,-83.7788275,43101
29.9074366,-96.0036763,43101
39.6402646,-104.8538589,43101
28.6575241,-80.7545391,43101
26.4861584,-80.1607561,43101
35.1811045,-85.1492786,43101
29.9074366,-96.0036763,43101
27.4725299,-97.8609684,43101
26.1374859,-97.1735573,43101
30.1515653,-84.1473314,43101
47.580135,-52.6941258,43101
28.6628762,-80.7234192,43101
28.228577,-80.7604659,43101
36.672127,-75.915661,43101
27.17756,-80.32246,43101
40.7715482,-73.9724819,43101
38.2657626,-104.7518063,43101
35.8275136,-84.0469229,43101
31.7519968,-106.4026201,43101
40.3580814,-111.9060087,43101
40.6994398,-73.4519019,43101
39.0187169,-84.1343307,43101
29.6986869,-95.8764732,43101
27.7841316,-82.6243929,43101
30.1125132,-97.267612,43101
40.0675599,-75.719985,43101
36.287648,-86.657371,43101
32.7560194,-109.7031805,43101
30.2815651,-97.6520634,43101
34.1767221,-118.4737308,43101
27.8275297,-97.0789558,43101
30.0742182,-84.1799551,43101
34.2381312,-119.2615056,43101
36.8477577,-102.8752899,43101
28.4921731,-81.3376075,43101
39.461449,-76.5628704,43101
44.10171,-123.080713,43101
40.277162,-73.9934615,43101
45.4580072,-122.7898798,43101
27.9842217,-97.1308109,43101
26.1400912,-97.1748233,43101
29.6426364,-82.3231369,43101
32.60632,-80.54249,43101
28.7047512,-81.670019,43101
29.2518777,-98.3931431,43101
34.2959057,-98.9591789,43101
35.2765959,-93.3489847,43101
36.9786181,-76.0649881,43101
36.6042759,-121.8574288,43101
38.8157845,-77.0381458,43101
36.9112323,-121.8034764,43101
28.6575241,-80.7545391,43101
35.2390251,-75.5356293,43101
34.3631439,-86.3059169,43101
39.1833369,-83.717746,43101
33.1774666,-115.6150961,43101
34.3631439,-86.3059169,43101
38.0033853,-84.4679965,43101
26.6496729,-81.6869336,43101
29.857,-95.164,43101
29.380348,-95.695364,43101
38.36572,-76.604223,43101
35.7781669,-79.0437984,43101
37.5552078,-79.365972,43101
42.1629263,-80.0788736,43101
21.4336858,-87.7093439,43101
30.7131904,-84.8580015,43101
28.228577,-80.7604659,43101
38.0033853,-84.4679965,43101
35.653879,-83.905592,43101
35.30206,-93.2258606,43101
35.3693972,-120.8670566,43101
40.7715482,-73.9724819,43101
42.460791,-76.5068525,43101
35.0046685,-92.3818231,43101
30.1619001,-97.290287,43101
28.6690476,-81.56128,43101
35.1811045,-85.1492786,43101
39.461449,-76.5628704,43101
38.2657626,-104.7518063,43101
35.2073373,-97.3973179,43101
38.0274109,-122.515583,43101
36.8182308,-121.7364764,43101
35.4000842,-84.9900966,43101
34.0816525,-84.2365122,43102
36.8404781,-121.7424688,43102
30.5914987,-98.2571375,43102
33.5083,-79.0659,43102
29.7193575,-95.6289482,43102
30.5259781,-88.3357543,43102
32.906955,-79.60684,43102
26.1363589,-80.315195,43102
36.9641063,-81.8065596,43102
38.305328,-82.412438,43102
33.0309178,-108.1571163,43102
42.9393567,-115.7510519,43102
39.189427,-77.309455,43102
33.5878645,-117.0422459,43102
47.6802118,-121.960001,43102
47.493536,-122.590223,43102
39.7662821,-104.8719209,43102
28.6628762,-80.7234192,43102
39.0187169,-84.1343307,43102
34.2381312,-119.2615056,43102
39.1599484,-84.8400307,43102
34.3685196,-86.3137436,43102
34.2381312,-119.2615056,43102
30.1515653,-84.1473314,43102
31.5302935,-111.2521748,43102
34.004772,-84.382195,43102
32.6816091,-97.4113911,43102
35.8419736,-78.7977126,43102
47.1219141,-122.5685698,43102
34.8502272,-92.4115849,43102
38.6565271,-77.2340155,43102
29.6986869,-95.8764732,43102
34.2381312,-119.2615056,43102
29.2895604,-98.2976933,43102
34.829,-111.8964,43102
47.65424,-122.29137,43102
38.9710055,-119.8207998,43102
29.34515,-98.884599,43102
39.1798261,-119.7092789,43102
29.6986869,-95.8764732,43102
35.3841517,-85.0136876,43102
29.3424773,-98.8826299,43102
34.9273898,-82.4404621,43102
28.6893446,-81.5995327,43102
38.63569,-77.1436948,43102
29.5227577,-98.3296323,43102
34.6550273,-99.3231869,43102
47.5713143,-122.0130014,43102
34.204704,-117.4057388,43102
30.0015389,-90.0958514,43102
28.6893446,-81.5995327,43102
26.4861584,-80.1607561,43102
-24.7326244,-65.4199469,43102
36.7436987,-76.0185242,43102
34.2381312,-119.2615056,43102
26.4861584,-80.1607561,43102
26.4476747,-82.1111298,43102
26.4781984,-80.144738,43102
32.086238,-80.959608,43102
29.7193575,-95.6289482,43102
37.6692148,-121.8406105,43102
29.2900994,-98.2977915,43102
37.3019605,-93.3051252,43102
32.1081527,-81.0025835,43102
37.7414756,-97.39411,43102
35.7066562,-76.5659523,43102
28.6893446,-81.5995327,43102
29.6193055,-82.3285764,43102
48.4162023,-122.6644993,43102
39.4934273,-105.0918996,43102
26.1859964,-81.7960762,43102
47.493536,-122.590223,43102
34.2381312,-119.2615056,43102
33.389402,-112.2597653,43102
32.1081527,-81.0025835,43102
38.5555826,-121.2563181,43102
32.8570948,-117.0071411,43102
40.0675599,-75.719985,43102
32.066396,-81.090766,43102
34.1767221,-118.4737308,43102
28.658223,-80.754222,43102
29.2518777,-98.3931431,43102
35.2656069,-120.6903817,43102
40.955141,-111.9191396,43102
28.2736182,-82.6825562,43102
32.374065,-111.0508481,43102
33.1852966,-96.6380703,43102
47.662576,-122.12052,43102
31.63771,-81.27181,43102
48.1114603,-122.7781165,43102
29.6148414,-94.5344353,43102
39.5718388,-105.0484264,43102
26.11138,-80.244456,43102
35.3841517,-85.0136876,43102
33.964264,-77.922871,43102
33.6637274,-117.8426814,43102
27.5320111,-82.6256604,43102
34.9408513,-76.3378386,43102
40.866656,-124.105994,43102
40.051,-111.67445,43102
39.193229,-77.004452,43103
27.3135761,-82.3976111,43103
35.179714,-85.156355,43103
41.2684528,-124.0928078,43103
35.633465,-82.55752,43103
34.3638081,-82.8508186,43103
35.38461,-85.011915,43103
35.179714,-85.156355,43103
29.2518777,-98.3931431,43103
35.8419736,-78.7977126,43103
27.3135761,-82.3976111,43103
27.3135761,-82.3976111,43103
28.5753263,-80.9966826,43103
33.5368966,-80.3315163,43103
30.1257123,-84.1436863,43103
35.38461,-85.011915,43103
34.8534672,-94.2524815,43103
31.6361936,-85.0469856,43103
29.2518777,-98.3931431,43103
30.2235493,-89.8185968,43103
40.955141,-111.9191396,43103
35.179714,-85.156355,43103
35.09718,-84.57851,43103
29.594929,-95.2589295,43103
34.2379184,-92.0081806,43103
26.4540529,-82.1155071,43103
25.783585,-80.3782082,43103
35.8175348,-84.1152763,43103
34.7901193,-118.1181776,43103
35.8419736,-78.7977126,43103
23.4392103,-110.2391768,43103
28.5753263,-80.9966826,43103
26.1268335,-97.9578167,43103
33.5368966,-80.3315163,43103
34.2381312,-119.2615056,43103
28.6575241,-80.7545391,43103
39.4029606,-94.5407438,43103
35.8175348,-84.1152763,43103
35.179714,-85.156355,43103
29.6148414,-94.5344353,43103
27.9959173,-81.8652327,43103
32.8337313,-96.7121315,43103
26.4276,-82.0819,43103
45.556522,-122.5117046,43103
35.374437,-93.390569,43103
40.864728,-124.120967,43103
33.7807347,-82.221669,43103
33.602074,-111.7119938,43103
35.6100716,-82.4282965,43103
29.9001122,-95.8138275,43103
35.7156212,-75.4935891,43103
41.2684528,-124.0928078,43103
40.1907888,-82.9665642,43103
39.7869183,-84.1361332,43103
35.3846766,-85.011574,43103
39.193229,-77.004452,43103
38.8872961,-94.4914548,43103
45.3830796,-122.7380133,43103
37.3354711,-121.8062038,43103
33.3752655,-97.0182896,43103
33.964264,-77.922871,43103
34.451493,-114.3715382,43103
31.6361936,-85.0469856,43103
35.179714,-85.156355,43103
35.6786942,-88.420367,43103
28.5383481,-82.3242474,43103
30.0918054,-81.4970008,43103
16.9213648,-89.8827678,43103
36.1446761,-80.3450239,43103
29.2518777,-98.3931431,43103
29.2518777,-98.3931431,43103
26.4540529,-82.1155071,43103
38.7071991,-104.7164001,43103
28.8938016,-95.5819988,43103
33.1788315,-115.6226921,43103
38.5351752,-75.5764532,43103
33.7807347,-82.221669,43103
26.4540529,-82.1155071,43103
26.3185237,-98.1832491,43103
34.451493,-114.3715382,43103
47.6783945,-122.3382464,43103
25.5400214,-80.3274608,43103
29.6148414,-94.5344353,43103
30.469078,-81.646919,43103
34.2381312,-119.2615056,43103
35.111165,-85.178598,43103
41.471718,-82.188195,43103
35.8175348,-84.1152763,43103
32.278549,-111.022495,43103
33.738481,-96.7527509,43103
20.1577581,-102.0638037,43103
29.25798,-89.36714,43103
28.6575241,-80.7545391,43103
29.270249,-98.494046,43103
38.0924174,-87.453146,43103
31.3959554,-105.9913426,43103
35.38461,-85.011915,43103
38.0033853,-84.4679965,43103
30.436908,-97.5692797,43103
35.179714,-85.156355,43103
37.428,-77.6655,43104
34.2542014,-119.2683935,43104
41.7059848,-86.2414742,43104
39.0245022,-122.8505874,43104
35.488769,-76.0802364,43104
