LATITUDE,LONGITUDE,OBSERVATION DATE
49.0719551,-122.9572321,43101
44.7574611,-86.072731,43101
41.704511,-73.2261086,43101
49.0719551,-122.9572321,43101
38.617189,-95.2881682,43101
30.5393804,-84.3269373,43101
41.4991725,-81.7146913,43101
30.1257123,-84.1436863,43101
49.1346003,-123.8946957,43101
39.552053,-121.6800066,43101
40.6841144,-73.6378791,43101
41.452494,-73.283798,43101
40.4502182,-75.9296875,43101
48.6928159,-122.1917224,43101
48.6928159,-122.1917224,43101
47.655213,-122.4141312,43101
41.7588939,-77.2639737,43101
38.194596,-79.7306206,43101
26.8582653,-81.9401121,43101
38.959404,-76.52554,43101
40.3495532,-109.3549919,43101
41.6116242,-83.2031965,43101
38.5753984,-78.1011831,43101
39.3650609,-77.7403951,43101
45.4635066,-117.2102112,43101
47.4803238,-101.429518,43101
30.88549,-87.50998,43101
48.6928159,-122.1917224,43101
44.4089145,-100.3845224,43101
38.8161056,-90.1332583,43101
49.0719551,-122.9572321,43101
39.2462567,-75.1306433,43101
49.0719551,-122.9572321,43101
49.2944033,-122.8594422,43101
41.2377644,-96.1858422,43101
44.7574611,-86.072731,43101
39.27041,-75.10103,43101
26.8582653,-81.9401121,43101
43.5898845,-84.2454996,43101
40.5105038,-74.4556133,43101
39.27041,-75.10103,43101
39.306157,-75.116647,43101
44.9426868,-107.210606,43101
38.3483973,-87.7307506,43101
49.0903707,-122.9488527,43101
42.3129573,-84.3585634,43101
49.0903707,-122.9488527,43101
49.0785887,-123.024044,43101
40.4286556,-77.9933167,43101
47.6653579,-122.3974647,43101
43.048956,-98.5463279,43101
48.6928159,-122.1917224,43101
47.65424,-122.29137,43101
49.0719551,-122.9572321,43101
41.0342754,-77.6497793,43101
49.6916201,-124.8930287,43101
48.2424409,-114.3367613,43101
38.9515162,-74.9651885,43101
45.8092127,-108.461709,43101
38.9707789,-119.8043364,43101
40.146795,-74.8046315,43101
27.3253186,-82.4336821,43101
44.1824502,-73.3613777,43101
49.1690214,-121.8523344,43101
49.0785887,-123.024044,43101
49.4669527,-124.7307014,43101
44.3948515,-78.2648636,43101
48.3356338,-122.4131659,43101
49.0903707,-122.9488527,43101
41.1189351,-100.7230532,43101
47.546041,-101.314782,43101
38.8161056,-90.1332583,43101
35.4869721,-76.2137548,43101
41.3731051,-72.3890448,43101
47.6265857,-116.6807371,43101
30.1515653,-84.1473314,43101
49.0903707,-122.9488527,43101
49.0903707,-122.9488527,43101
38.6837678,-90.6309414,43101
35.4869721,-76.2137548,43101
57.78925,-152.40918,43101
44.4369055,-100.389204,43101
25.5134746,-80.3647971,43101
47.4989533,-101.4336526,43101
43.048956,-98.5463279,43101
30.10272,-84.157165,43101
38.8719313,-90.1843917,43101
45.9049415,-119.5731354,43101
55.250498,-127.619019,43101
41.0424489,-77.6247569,43101
41.1056138,-80.3933144,43101
44.4090122,-92.0971736,43101
26.8582653,-81.9401121,43101
41.6167,-83.2,43101
36.0384927,-78.6795773,43101
39.3314389,-75.0954366,43101
39.6836789,-74.2072264,43101
48.095425,-122.693243,43101
49.0785887,-123.024044,43101
39.4477265,-76.2170076,43101
48.3706209,-122.3257952,43102
39.223377,-76.861639,43102
42.9645254,-115.978632,43102
49.2213299,-123.2110997,43102
44.062344,-73.312023,43102
44.062344,-73.312023,43102
41.615312,-81.522492,43102
42.573831,-81.884607,43102
41.4875392,-81.846478,43102
60.7502778,-135.1597222,43102
46.824669,-114.075515,43102
42.4352401,-88.2900167,43102
41.452606,-73.283476,43102
49.2188889,-123.2055556,43102
49.4942216,-124.7089219,43102
49.0970187,-122.7411536,43102
44.79914,-93.43086,43102
50.6237697,-127.0166578,43102
41.575836,-122.499052,43102
45.6916122,-122.8055191,43102
44.2993829,-78.3168018,43102
49.0785887,-123.024044,43102
46.0593253,-73.2576084,43102
49.1346003,-123.8946957,43102
41.969,-80.553,43102
40.068893,-95.23534,43102
49.0785887,-123.024044,43102
39.8209707,-104.8680639,43102
44.276721,-88.2514,43102
49.0659373,-122.9678249,43102
28.328447,-81.595743,43102
49.0785887,-123.024044,43102
49.0785887,-123.024044,43102
49.06564,-123.15415,43102
44.5167277,-123.315825,43102
46.1788795,-123.3984375,43102
49.0785887,-123.024044,43102
49.28285,-122.72233,43102
49.0659373,-122.9678249,43102
49.0785887,-123.024044,43102
45.807444,-122.7432919,43102
47.260968,-111.706462,43102
49.06564,-123.15415,43102
45.6916122,-122.8055191,43102
49.3308059,-124.2948961,43102
49.1403934,-122.7059555,43102
42.7639008,-70.8022995,43102
32.1033542,-81.0642958,43102
40.068893,-95.23534,43102
49.1,-123.185,43102
49.4346466,-115.4934547,43102
40.068893,-95.23534,43102
48.4286514,-89.2181689,43102
40.068893,-95.23534,43102
50.9805556,-118.1816944,43102
28.097613,-81.7327452,43102
42.0641226,-75.3687161,43102
35.2958628,-93.2694626,43102
47.079037,-122.6912848,43102
49.0785887,-123.024044,43102
48.152194,-123.1468892,43102
49.0785887,-123.024044,43102
43.3925124,-79.707967,43102
49.0659373,-122.9678249,43102
26.476174,-81.9673795,43102
46.3341656,-84.4451183,43102
46.3341656,-84.4451183,43102
49.3521902,-124.5147514,43102
49.0785887,-123.024044,43102
46.3341656,-84.4451183,43102
49.0785887,-123.024044,43102
46.1618205,-118.9552402,43102
36.298525,-105.7739639,43102
49.3521902,-124.5147514,43102
47.2388074,-122.1782362,43102
38.0485698,-76.3231802,43102
41.8143142,-88.0647755,43102
28.2299949,-80.8110523,43102
43.131214,-72.443003,43102
41.6973016,-93.6832952,43102
49.0659373,-122.9678249,43102
44.5933094,-68.7247396,43102
43.0440125,-85.1247669,43102
40.74931,-86.220756,43102
41.80105,-91.68908,43102
36.5790705,-104.6599819,43102
48.1285607,-123.2031727,43102
38.37169,-76.25897,43102
48.9622578,-122.73296,43102
49.059,-122.879,43102
32.6526271,-96.6411749,43102
48.4988626,-122.5581551,43102
44.49385,-69.56774,43102
49.2213299,-123.2110997,43102
44.698332,-63.845137,43102
49.2568144,-123.0545697,43102
44.9249708,-124.0143431,43102
36.1956767,-92.2825813,43102
25.137089,-80.9324605,43102
39.8209707,-104.8680639,43102
44.013149,-112.233986,43103
42.0775909,-73.9528809,43103
42.1145956,-88.2931387,43103
45.7001911,-120.7567234,43103
36.895828,-76.579669,43103
39.1920524,-77.0050406,43103
42.914325,-90.0568154,43103
49.44051,-123.72275,43103
41.3838284,-88.3127403,43103
43.6485086,-73.2082576,43103
49.4383849,-123.7127495,43103
42.9713011,-91.5876746,43103
49.0595,-123.02424,43103
39.0115411,-75.4830901,43103
38.4456871,-76.0915446,43103
44.4989584,-91.1251874,43103
49.06564,-123.15415,43103
48.2973537,-116.4141074,43103
44.7679736,-123.3807886,43103
45.8373809,-111.1179113,43103
39.1498388,-108.7425068,43103
39.0438579,-94.8070872,43103
36.832993,-76.4780149,43103
43.6485086,-73.2082576,43103
46.9271432,-120.5169725,43103
44.1472323,-87.5665283,43103
50.069077,-125.291737,43103
37.1773469,-75.9499025,43103
47.9114537,-122.5289447,43103
42.0559208,-90.1736784,43103
38.219562,-107.806258,43103
49.0595,-123.02424,43103
39.193229,-77.004452,43103
49.0595,-123.02424,43103
45.5249912,-122.7171564,43103
43.6485086,-73.2082576,43103
41.7850731,-91.5714741,43103
49.0595,-123.02424,43103
41.4689912,-88.1701026,43103
33.5242237,-112.286582,43103
48.3375526,-71.1406803,43103
