LATITUDE,LONGITUDE,OBSERVATION DATE
31.0225,-92.3752778,43101
30.88549,-87.50998,43101
33.9803781,-77.9147708,43101
31.14989,-81.392799,43101
31.819338,-99.627398,43101
32.7123443,-108.3006477,43101
32.562209,-92.685002,43101
35.038292,-80.73555,43101
32.5671054,-80.1819992,43101
30.535666,-84.28821,43101
32.60632,-80.54249,43101
30.2677594,-85.9632003,43101
29.6220792,-82.3079824,43101
32.7859369,-116.98789,43101
32.6363392,-85.5903947,43101
30.7367824,-83.5098267,43101
33.911647,-83.359436,43101
31.3382433,-89.1892004,43101
32.28186,-93.82408,43101
30.88549,-87.50998,43101
34.9833154,-92.3728752,43101
30.6211468,-103.9823824,43101
29.9239566,-95.88202,43101
30.5160778,-84.2832902,43101
32.7038313,-80.6007189,43101
33.5443115,-84.2338181,43101
29.6220792,-82.3079824,43101
30.88549,-87.50998,43101
30.7063007,-104.1054001,43101
30.7063007,-104.1054001,43101
30.1950122,-94.9171114,43101
30.0336391,-95.9272528,43101
35.6688151,-76.583848,43101
32.8668999,-107.3059559,43101
34.9637882,-82.3959727,43101
32.7038313,-80.6007189,43101
30.1950122,-94.9171114,43101
29.047272,-82.461492,43101
31.819338,-99.627398,43101
31.7197782,-108.8219582,43101
34.6046717,-112.4354553,43101
29.6220792,-82.3079824,43101
35.646562,-78.945135,43101
35.411965,-93.321858,43101
29.8736946,-98.4859303,43101
35.95214,-79.57149,43101
33.956374,-78.026699,43101
34.5163433,-111.7680252,43101
35.6688151,-76.583848,43101
32.7038313,-80.6007189,43101
29.546782,-96.763712,43101
36.3286965,-88.1406904,43101
34.9637882,-82.3959727,43101
35.947521,-79.3045306,43101
30.17739,-97.279943,43101
33.9710183,-84.1244924,43101
31.14989,-81.392799,43101
32.6363392,-85.5903947,43101
31.7197782,-108.8219582,43101
35.6688151,-76.583848,43101
32.2818989,-97.7049787,43101
33.52175,-82.08586,43101
36.3286965,-88.1406904,43101
35.7067128,-78.7186959,43101
30.7063007,-104.1054001,43101
30.312284,-96.912064,43101
35.646562,-78.945135,43101
32.60632,-80.54249,43101
35.2765959,-93.3489847,43101
36.3286965,-88.1406904,43101
35.356729,-93.2162046,43101
36.016782,-80.338717,43101
29.6220792,-82.3079824,43101
36.27472,-81.114325,43101
35.7781669,-79.0437984,43101
31.14989,-81.392799,43101
28.6486282,-81.7361419,43101
29.546782,-96.763712,43101
32.60632,-80.54249,43101
31.14989,-81.392799,43101
36.1754188,-97.0749781,43101
33.972366,-77.915165,43101
37.297761,-76.718448,43101
32.7038313,-80.6007189,43101
31.813298,-97.7805707,43101
32.60632,-80.54249,43101
29.7744493,-99.410525,43101
29.8736946,-98.4859303,43101
32.7038313,-80.6007189,43101
28.8287527,-82.2902155,43101
39.3314389,-75.0954366,43101
37.297761,-76.718448,43101
31.5914952,-84.1958284,43101
28.656725,-81.257497,43101
32.8567884,-83.6692894,43101
30.7063007,-104.1054001,43101
30.17739,-97.279943,43101
32.7038313,-80.6007189,43101
30.88549,-87.50998,43101
39.3116227,-75.1373434,43101
32.1438594,-81.0051799,43102
33.8068322,-84.2314506,43102
34.5163433,-111.7680252,43102
31.483903,-111.126842,43102
29.6734,-81.2625,43102
33.8835509,-84.3336444,43102
33.7272329,-84.4473829,43102
31.4711586,-111.2156725,43102
31.4180254,-111.2382513,43102
31.50577,-111.24909,43102
31.401,-111.087,43102
33.707143,-84.254149,43102
31.50577,-111.24909,43102
31.459971,-111.2359414,43102
33.743303,-84.4525716,43102
31.3905714,-111.1136627,43102
33.911647,-83.359436,43102
30.7229857,-98.3884907,43102
31.9208415,-94.6279049,43102
31.4711586,-111.2156725,43102
30.7367824,-83.5098267,43102
31.3905714,-111.1136627,43102
33.911647,-83.359436,43102
28.4929908,-82.3169564,43102
31.50577,-111.24909,43102
31.521463,-111.273286,43102
34.5163433,-111.7680252,43102
29.6490401,-82.3100123,43102
34.5457925,-111.750542,43102
33.70841,-84.256756,43102
29.7812891,-98.7096262,43102
31.459971,-111.2359414,43102
30.5023052,-88.7045574,43102
34.6340353,-111.7774392,43102
29.6734,-81.2625,43102
31.3905714,-111.1136627,43102
34.4646033,-84.263463,43102
32.1438594,-81.0051799,43102
31.483903,-111.126842,43102
33.707109,-84.255068,43102
33.772773,-79.429951,43102
36.1657165,-86.2945356,43102
33.796618,-84.271894,43102
34.5457925,-111.750542,43102
31.50577,-111.24909,43102
34.2185227,-84.0937757,43102
33.7288809,-84.3596486,43102
29.8341007,-94.6511993,43102
31.483903,-111.126842,43102
31.4716442,-111.2693596,43102
34.524271,-111.820545,43102
31.483903,-111.126842,43102
34.601198,-111.87692,43102
34.5163433,-111.7680252,43102
30.5023052,-88.7045574,43102
34.4019685,-89.7864408,43102
31.4716442,-111.2693596,43102
35.0797413,-80.0920486,43102
32.8831796,-79.7890189,43102
34.5163433,-111.7680252,43102
33.793521,-84.464274,43102
31.50577,-111.24909,43102
33.81913,-84.411383,43102
31.9064887,-94.398694,43102
32.565303,-84.604361,43102
31.4711586,-111.2156725,43102
32.8831796,-79.7890189,43102
34.5457925,-111.750542,43102
31.521463,-111.273286,43102
31.3905714,-111.1136627,43102
34.5492664,-112.4683285,43102
31.3905714,-111.1136627,43102
29.6734,-81.2625,43102
32.32773,-106.59024,43102
34.0189809,-81.1172104,43102
31.50577,-111.24909,43102
32.052018,-81.058345,43102
33.7288809,-84.3596486,43102
33.707143,-84.254149,43102
30.351307,-88.7201357,43102
33.7808595,-84.2922592,43102
28.59918,-81.7611122,43102
31.5459979,-111.1018391,43102
30.5023052,-88.7045574,43102
31.521463,-111.273286,43102
31.50577,-111.24909,43102
29.8443664,-95.5962896,43102
34.6340353,-111.7774392,43102
33.707143,-84.254149,43102
31.9626851,-106.6660988,43102
32.8831796,-79.7890189,43102
33.796618,-84.271894,43102
30.351307,-88.7201357,43102
27.5001483,-99.5242376,43102
33.743303,-84.4525716,43102
31.50577,-111.24909,43102
34.5163433,-111.7680252,43102
32.1438594,-81.0051799,43102
29.8247288,-95.6288409,43102
34.6340353,-111.7774392,43102
29.225407,-82.0529687,43103
31.4974323,-92.4068789,43103
34.2681615,-80.6291581,43103
29.9644444,-99.0236111,43103
32.993332,-83.921566,43103
36.832993,-76.4780149,43103
30.3034419,-81.579693,43103
31.7212,-110.9481,43103
30.1870406,-95.5121021,43103
30.7367824,-83.5098267,43103
33.7808595,-84.2922592,43103
36.1890139,-79.8329258,43103
33.4769269,-84.3368968,43103
35.590601,-92.952625,43103
29.7391162,-98.8406467,43103
32.572241,-97.565546,43103
33.4857912,-84.2968512,43103
30.030182,-98.132768,43103
35.964903,-78.5910845,43103
31.3281078,-96.3321483,43103
32.345122,-110.718336,43103
32.3812833,-87.7233167,43103
36.832993,-76.4780149,43103
36.832993,-76.4780149,43103
30.0720853,-95.7398187,43103
35.964903,-78.5910845,43103
32.3812833,-87.7233167,43103
35.9681599,-78.9675164,43103
31.4740051,-110.2977887,43103
31.7251514,-110.8801067,43103
30.0720853,-95.7398187,43103
29.7785775,-82.4163169,43103
34.8185245,-92.4571395,43103
34.6281494,-111.781463,43103
35.964903,-78.5910845,43103
35.964903,-78.5910845,43103
39.4329779,-76.7636418,43103
32.6510088,-97.4747562,43103
32.1728064,-81.0756469,43103
32.3812833,-87.7233167,43103
35.0667523,-80.5032527,43103
39.1052088,-74.8758495,43103
32.4734673,-80.6441569,43103
32.8668999,-107.3059559,43103
31.6128313,-111.040829,43103
32.3812833,-87.7233167,43103
36.832993,-76.4780149,43103
32.3812833,-87.7233167,43103
30.3943611,-84.2080379,43103
33.4769269,-84.3368968,43103
36.1890139,-79.8329258,43103
32.993332,-83.921566,43103
35.964903,-78.5910845,43103
34.5163433,-111.7680252,43103
32.7126693,-95.5396843,43103
33.7808595,-84.2922592,43103
38.009368,-87.624595,43103
32.042932,-85.4716051,43103
33.542193,-80.318352,43103
33.535575,-111.914663,43103
39.4329779,-76.7636418,43103
39.4329779,-76.7636418,43103
31.9626851,-106.6660988,43103
32.7126693,-95.5396843,43103
39.1052088,-74.8758495,43103
35.1676493,-79.3268856,43103
32.993332,-83.921566,43103
33.9207496,-118.2603121,43103
31.6090037,-111.0424018,43103
36.832993,-76.4780149,43103
32.572241,-97.565546,43103
30.0878014,-81.7009154,43103
32.993332,-83.921566,43103
34.1589605,-84.536444,43103
29.6287187,-82.3112231,43103
33.535575,-111.914663,43103
32.3812833,-87.7233167,43103
33.1569004,-84.1440725,43103
32.1728064,-81.0756469,43103
30.603671,-89.136164,43103
35.964903,-78.5910845,43103
35.7250538,-78.6936951,43103
35.964903,-78.5910845,43103
35.1396104,-77.0635958,43103
32.7126693,-95.5396843,43103
36.0974163,-118.811317,43103
34.8351314,-87.5032419,43103
30.7367824,-83.5098267,43103
36.832993,-76.4780149,43103
32.3812833,-87.7233167,43103
35.964903,-78.5910845,43103
35.964903,-78.5910845,43103
30.4984225,-91.7932582,43103
31.5966667,-92.0311111,43103
30.521109,-83.897133,43103
37.2555926,-78.4231514,43103
36.832993,-76.4780149,43103
31.7212,-110.9481,43103
31.9626851,-106.6660988,43103
32.1728064,-81.0756469,43103
34.3740897,-89.4467622,43104
32.3812833,-87.7233167,43104
31.3619395,-86.4760369,43104
30.2874945,-97.8750005,43104
30.2874945,-97.8750005,43104
30.2874945,-97.8750005,43104
