LATITUDE,LONGITUDE,OBSERVATION DATE
35.4601587,-80.4146594,43101
39.3013212,-75.9973431,43101
40.4793042,-105.2262032,43101
44.326734,-96.9913816,43101
30.5160778,-84.2832902,43101
42.7719865,-71.5966156,43101
41.8032594,-87.8046827,43101
40.982996,-74.198663,43101
41.4474262,-73.4611945,43101
46.8525788,-71.1809293,43101
45.5917365,-78.5224413,43101
42.321898,-82.430415,43101
44.7437309,-79.9068394,43101
37.6700957,-122.4554801,43101
41.930644,-86.5215477,43101
38.9234094,-95.232861,43101
45.6520943,-62.6233835,43101
43.9752752,-86.4215469,43101
46.916493,-96.411296,43101
45.5410443,-73.823061,43101
41.9448603,-73.8918114,43101
41.9232271,-83.3455896,43101
38.7714636,-75.086344,43101
42.4275113,-71.2269402,43101
46.7867136,-71.2645555,43101
46.47275,-91.27019,43101
45.6813085,-76.9651706,43101
37.9209496,-122.0434338,43101
43.626528,-80.146093,43101
43.49434,-91.29719,43101
43.8278145,-80.5291092,43101
47.501091,-101.369924,43101
42.6849365,-80.3559886,43101
41.9968169,-70.0573683,43101
35.4000842,-84.9900966,43101
45.6897536,-62.7035236,43101
32.60632,-80.54249,43101
46.3199038,-84.2263842,43101
31.5777311,-94.7078991,43101
37.847193,-87.1508074,43101
38.8284586,-98.4752011,43101
38.877019,-94.8732948,43101
38.8161056,-90.1332583,43101
39.1648564,-94.7821212,43101
41.148407,-77.4050217,43101
30.3871078,-83.1674271,43101
43.996736,-65.915998,43101
42.5136512,-113.5736456,43101
39.2976424,-84.6927452,43101
44.6132924,-63.9183068,43101
44.326734,-96.9913816,43101
44.4036796,-64.2706203,43101
42.201362,-88.252645,43101
44.9238889,-66.9316667,43101
31.5777311,-94.7078991,43101
45.4297806,-73.9387393,43101
46.0735507,-72.8447306,43101
41.6766572,-70.0687389,43101
35.4000842,-84.9900966,43101
33.6987793,-118.0100083,43101
46.7281569,-116.9831514,43101
45.441898,-75.7644117,43101
39.1648564,-94.7821212,43101
36.569428,-94.842341,43101
37.6911857,-89.4368858,43101
46.3199038,-84.2263842,43101
35.4055618,-84.9895477,43101
45.3826151,-75.965139,43101
39.4749452,-77.6248991,43101
46.3199038,-84.2263842,43101
39.918681,-119.485413,43101
43.2500968,-75.9926683,43101
42.6099952,-73.8907678,43101
41.1218685,-74.9386454,43101
40.5945237,-73.5104002,43101
39.2680564,-75.1252556,43101
45.4944424,-76.8526469,43101
39.3152585,-76.875726,43101
42.697149,-85.465753,43101
42.0575,-73.3508,43101
44.947,-91.274,43101
44.6340809,-69.5009279,43101
29.9074366,-96.0036763,43101
40.6262917,-82.0503402,43101
26.3751967,-81.7570353,43101
43.4980609,-83.9918089,43101
32.8668999,-107.3059559,43101
30.01348,-98.105582,43101
40.6994398,-73.4519019,43101
45.9762084,-81.9265337,43101
44.918899,-93.2260108,43101
45.6520943,-62.6233835,43101
48.7422138,-118.0023707,43101
44.326734,-96.9913816,43101
35.0666109,-80.6884304,43101
42.765671,-81.81755,43101
39.0075208,-95.3331743,43101
38.9234094,-95.232861,43101
29.9074366,-96.0036763,43101
45.0949114,-113.722052,43101
45.3200775,-79.2239571,43102
36.886558,-76.030615,43102
38.9779854,-77.0584783,43102
41.2698721,-112.2037125,43102
42.7169611,-84.3774667,43102
44.1565468,-77.4015784,43102
47.4447785,-122.4671531,43102
