LATITUDE,LONGITUDE,OBSERVATION DATE
40.4502182,-75.9296875,43101
41.5327401,-81.6503048,43101
34.994522,-82.1967903,43101
40.1979444,-82.9705138,43101
33.4512089,-104.3998146,43101
38.2657626,-104.7518063,43101
41.5949211,-70.8433843,43101
35.7081198,-79.0276623,43101
30.2652961,-92.8638498,43101
40.8717025,-73.9256904,43101
30.2652961,-92.8638498,43101
39.0373447,-74.9368429,43101
30.2652961,-92.8638498,43101
40.6537553,-73.5509445,43101
41.4943549,-81.7276704,43101
29.3838952,-94.867115,43101
41.2776992,-82.1761714,43101
38.2657626,-104.7518063,43101
30.2385292,-88.1218529,43101
30.2652961,-92.8638498,43101
38.2657626,-104.7518063,43101
41.5327401,-81.6503048,43101
40.0675599,-75.719985,43101
39.237121,-76.033289,43101
38.877019,-94.8732948,43101
41.4991725,-81.7146913,43101
39.4066834,-94.5273972,43101
40.3261424,-75.1893997,43101
40.6284153,-74.8412704,43101
40.3141147,-76.8851503,43101
38.2657626,-104.7518063,43101
31.9923537,-81.085968,43101
41.4721039,-82.1842575,43101
36.9645004,-76.1134033,43101
43.1446,-79.041,43101
38.3190334,-76.4517975,43101
38.2657626,-104.7518063,43101
38.6027859,-77.2653008,43101
40.3264587,-90.0867748,43101
41.704511,-73.2261086,43101
32.7565343,-117.2394254,43101
28.5767843,-81.3933264,43101
43.8653517,-78.8227844,43101
32.087558,-80.9971489,43101
39.001237,-76.822105,43101
28.6237063,-80.794487,43101
38.8842907,-77.044711,43101
43.3399055,-78.7176999,43101
43.0710451,-87.8694027,43101
37.2449516,-77.3877811,43101
38.9644909,-94.8400998,43101
40.7753776,-73.9436671,43101
38.2657626,-104.7518063,43101
43.2345314,-77.5347137,43101
40.4116128,-105.1167154,43101
40.7025698,-74.0493536,43101
41.6835342,-83.3692896,43101
38.2657626,-104.7518063,43101
41.4943549,-81.7276704,43101
40.4144763,-79.9163854,43101
29.1803062,-80.9837973,43101
38.2657626,-104.7518063,43101
43.2580188,-77.6071545,43101
41.4759174,-82.1756744,43101
40.4103592,-105.1168013,43101
39.8276934,-86.3014537,43101
41.4896054,-81.9233215,43101
41.4991725,-81.7146913,43101
40.6727657,-81.2462883,43101
39.494202,-91.787123,43101
35.2257594,-97.3035433,43101
39.8893501,-75.2601457,43101
27.6327266,-82.718157,43101
38.3483973,-87.7307506,43101
39.0403196,-94.7731304,43101
41.4164233,-82.3896765,43101
38.7039503,-90.0724398,43101
40.666691,-73.5189189,43101
36.9645004,-76.1134033,43101
41.1793484,-73.124485,43101
39.729391,-89.585357,43101
41.645338,-83.2403183,43101
39.7277587,-89.5916385,43101
31.9923537,-81.085968,43101
40.6430664,-73.5151809,43101
38.3351815,-122.0145249,43101
33.4512089,-104.3998146,43101
32.5162758,-85.8952009,43101
39.5114244,-91.7953098,43101
40.3261424,-75.1893997,43101
43.3399055,-78.7176999,43101
41.3763824,-92.9734427,43101
41.582953,-83.664156,43101
38.2657626,-104.7518063,43101
39.4052288,-94.5425892,43101
40.386532,-75.5158192,43101
38.9644909,-94.8400998,43101
39.0403196,-94.7731304,43101
