LATITUDE,LONGITUDE,OBSERVATION DATE
26.4800134,-81.898452,43101
34.214371,-118.165125,43101
39.2462567,-75.1306433,43101
32.052018,-81.058345,43101
38.727259,-123.479879,43101
41.262204,-69.972399,43101
34.2760064,-119.1755542,43101
36.938189,-121.863817,43101
32.3866842,-64.6770072,43101
35.4000842,-84.9900966,43101
32.5918043,-80.4641247,43101
40.4392518,-73.9869263,43101
37.7675937,-122.4688053,43101
32.796341,-117.1958369,43101
26.5836148,-99.1452921,43101
26.1268335,-97.9578167,43101
30.5783713,-97.8528342,43101
32.5918043,-80.4641247,43101
32.1655799,-81.1152447,43101
38.7010685,-96.4987457,43101
33.972366,-77.915165,43101
32.8004422,-85.9834564,43101
26.5836148,-99.1452921,43101
35.1640238,-97.4420526,43101
32.5918043,-80.4641247,43101
32.5918043,-80.4641247,43101
31.3353842,-81.4522934,43101
30.089658,-84.1659272,43101
33.7023503,-117.9851382,43101
29.9547858,-95.7961464,43101
33.6647823,-117.9272461,43101
27.8341131,-97.0719495,43101
36.8596852,-121.7947286,43101
29.4090959,-96.8642235,43101
33.6987793,-118.0100083,43101
28.667169,-81.8703103,43101
38.9338272,-74.9550854,43101
30.1515653,-84.1473314,43101
30.535666,-84.28821,43101
33.9113291,-117.50167,43101
26.1268335,-97.9578167,43101
33.8806771,-77.9576111,43101
32.838555,-83.638373,43101
26.1268335,-97.9578167,43101
33.6670325,-96.6480589,43101
33.3855863,-81.96069,43101
34.0213374,-78.0282283,43101
33.120789,-96.934288,43101
32.6353273,-80.381813,43101
33.0769428,-117.2667736,43101
44.5466877,-123.283684,43101
33.7751432,-84.3999875,43101
33.6377751,-117.9487896,43101
35.5622821,-75.4715037,43101
27.6264996,-97.2204369,43101
36.4085733,-119.0912819,43101
30.5653412,-84.2964006,43101
32.5918043,-80.4641247,43101
39.27041,-75.10103,43101
40.5835871,-73.5514346,43101
29.9547858,-95.7961464,43101
29.2348893,-89.9943727,43101
28.58322,-81.303428,43101
29.092276,-80.997312,43101
41.270757,-69.964015,43101
38.4890695,-122.3739624,43101
33.7246609,-117.9395199,43101
34.2733696,-119.1251398,43101
30.1125132,-97.267612,43101
33.3855863,-81.96069,43101
31.496718,-110.848945,43101
40.5102357,-111.9139795,43101
36.8596852,-121.7947286,43101
32.5918043,-80.4641247,43101
34.5049298,-118.610158,43101
33.646448,-117.9395306,43101
34.1772416,-118.0968958,43101
32.6114128,-97.0667624,43101
32.5918043,-80.4641247,43101
33.6734614,-117.9383183,43101
33.1193134,-117.2767916,43101
36.704105,-75.995627,43101
29.706222,-81.32956,43101
32.5918043,-80.4641247,43101
36.797628,-121.754335,43101
27.6334183,-82.7009967,43101
32.5918043,-80.4641247,43101
32.586521,-97.102704,43101
33.9803781,-77.9147708,43101
27.6508314,-82.7160323,43101
33.690933,-117.9778272,43101
37.7675937,-122.4688053,43101
32.60632,-80.54249,43101
32.5918043,-80.4641247,43101
38.3458,-75.105969,43101
41.2684205,-69.9639416,43101
35.4869721,-76.2137548,43101
36.903226,-76.0994303,43101
35.6688151,-76.583848,43101
34.0213374,-78.0282283,43101
32.8583295,-116.9170833,43102
30.0074,-81.3325,43102
33.0531158,-117.280587,43102
33.4606792,-116.1022925,43102
33.874569,-84.393153,43102
34.068073,-118.42026,43102
32.119396,-81.069398,43102
32.1655799,-81.1152447,43102
31.17728,-81.481459,43102
34.44322,-119.84975,43102
32.1438594,-81.0051799,43102
32.8831796,-79.7890189,43102
34.1767221,-118.4737308,43102
29.7633305,-95.3633194,43102
30.2678891,-87.6343775,43102
34.068073,-118.42026,43102
32.8353179,-79.7163677,43102
32.02751,-81.07052,43102
26.8582653,-81.9401121,43102
36.751815,-75.986877,43102
27.824853,-80.6063547,43102
32.00073,-81.057182,43102
30.4297796,-84.3005751,43102
32.906955,-79.60684,43102
27.764446,-80.502137,43102
38.666278,-121.283514,43102
30.576487,-97.8451931,43102
34.2590935,-119.195255,43102
34.4148759,-119.8450041,43102
32.1081527,-81.0025835,43102
33.7262849,-117.9468584,43102
28.8272489,-81.6384333,43102
33.980645,-118.3900666,43102
30.6554515,-97.4435619,43102
33.9634551,-118.4519934,43102
30.0074,-81.3325,43102
29.7193575,-95.6289482,43102
30.242077,-89.544003,43102
33.2040648,-117.3936708,43102
30.576487,-97.8451931,43102
32.7588311,-79.8567868,43102
33.82693,-84.24247,43102
39.4889397,-123.7943745,43102
27.7798604,-80.5270386,43102
32.1438594,-81.0051799,43102
27.7798604,-80.5270386,43102
33.389402,-112.2597653,43102
32.8668999,-107.3059559,43102
34.588723,-111.861968,43102
42.001167,-70.027313,43102
32.8353179,-79.7163677,43102
