LATITUDE,LONGITUDE,OBSERVATION DATE
35.6382465,-118.4707153,43101
32.9250572,-117.2256593,43101
38.8756659,-122.02034,43101
33.6574862,-117.850771,43101
40.5915406,-124.2164335,43101
31.080232,-104.709544,43101
33.6651395,-117.9400134,43101
34.5163433,-111.7680252,43101
32.5515159,-96.9406986,43101
32.374065,-111.0508481,43101
47.6296684,-122.5305471,43101
29.9644444,-99.0236111,43101
33.7107751,-118.061657,43101
41.310299,-112.1422817,43101
33.1774666,-115.6150961,43101
36.8182308,-121.7364764,43101
35.5566955,-120.7257825,43101
47.7495535,-121.987837,43101
48.9914822,-123.8312495,43101
33.6574862,-117.850771,43101
33.4606792,-116.1022925,43101
40.5102357,-111.9139795,43101
32.760213,-117.2163487,43101
36.9494,-122.0640231,43101
32.8570948,-117.0071411,43101
31.080232,-104.709544,43101
38.0274109,-122.515583,43101
39.82364,-104.94893,43101
33.9113291,-117.50167,43101
37.4359191,-122.098918,43101
34.1767221,-118.4737308,43101
33.694353,-117.989544,43101
40.5102357,-111.9139795,43101
36.237455,-118.898476,43101
36.8279396,-121.7661309,43101
38.2251678,-122.5838828,43101
33.1774666,-115.6150961,43101
36.6042759,-121.8574288,43101
37.7421628,-122.2112274,43101
33.612339,-117.852951,43101
35.7549756,-118.4249783,43101
49.06564,-123.15415,43101
36.2943721,-81.0008583,43101
33.7337622,-118.0014896,43101
34.602901,-120.098209,43101
42.4467995,-76.4406126,43101
34.5163433,-111.7680252,43101
33.5289167,-117.7535248,43101
34.6686846,-120.5543149,43101
31.080232,-104.709544,43101
44.0406506,-116.9150877,43101
34.0507216,-116.5693831,43101
33.7040978,-118.0022383,43101
36.2943721,-81.0008583,43101
39.918681,-119.485413,43101
38.123625,-122.52067,43101
40.6067206,-124.3111178,43101
37.7260074,-122.5005627,43101
49.1508359,-125.9048343,43101
40.661248,-124.2135313,43101
33.6307939,-98.9212378,43101
38.8949742,-92.210784,43101
33.3226,-99.67257,43101
35.5822567,-118.5261297,43101
31.080232,-104.709544,43101
38.0274109,-122.515583,43101
37.360591,-118.399835,43101
39.918681,-119.485413,43101
36.8560012,-121.7548674,43101
39.0518517,-121.1775684,43101
41.6139517,-112.3737001,43101
36.797628,-121.754335,43101
33.6651395,-117.9400134,43101
36.8279396,-121.7661309,43101
33.6849473,-118.0223304,43101
31.11276,-104.709623,43101
39.2244492,-75.9987482,43101
41.310299,-112.1422817,43101
39.0518517,-121.1775684,43101
33.6478502,-117.8427243,43101
43.098421,-124.157812,43101
34.6686846,-120.5543149,43101
38.0274109,-122.515583,43101
37.1504574,-100.7494636,43101
34.5163433,-111.7680252,43101
29.074897,-97.6535761,43101
36.797628,-121.754335,43101
40.3580814,-111.9060087,43101
29.9074366,-96.0036763,43101
34.5163433,-111.7680252,43101
