LATITUDE,LONGITUDE,OBSERVATION DATE
29.9094498,-95.8859468,43101
28.0282544,-97.0607597,43101
35.4000842,-84.9900966,43101
26.1268335,-97.9578167,43101
32.7038313,-80.6007189,43101
29.9239566,-95.88202,43101
29.8155087,-99.5762582,43101
29.9547858,-95.7961464,43101
30.535666,-84.28821,43101
29.9321762,-95.914979,43101
36.9423936,-95.9464143,43101
29.857,-95.164,43101
30.4602,-97.98839,43101
28.6575241,-80.7545391,43101
26.3140166,-81.6349089,43101
29.9074366,-96.0036763,43101
29.9094498,-95.8859468,43101
30.5783713,-97.8528342,43101
32.7984553,-94.5892366,43101
30.0116039,-97.1629434,43101
36.5170859,-75.9569081,43101
32.605263,-80.357309,43101
28.097613,-81.7327452,43101
26.4928139,-80.2168894,43101
29.8887274,-95.9086704,43101
32.5745721,-96.9370797,43101
30.7331858,-82.1364498,43101
29.9111609,-95.863502,43101
29.9282524,-95.8905387,43101
35.2275321,-97.3008728,43101
27.2253449,-81.8759108,43101
27.6264996,-97.2204369,43101
30.7287322,-95.5558848,43101
30.5136017,-84.2949014,43101
32.8004422,-85.9834564,43101
29.9239566,-95.88202,43101
29.6417651,-82.363987,43101
29.8887274,-95.9086704,43101
30.246172,-97.7049763,43101
33.6582099,-82.2091913,43101
20.4906975,-87.7317009,43101
34.0772216,-81.1481294,43101
29.6434604,-82.4375975,43101
30.0116039,-97.1629434,43101
31.490822,-94.7478104,43101
32.6739378,-96.9435642,43101
32.6325897,-92.2644389,43101
27.6885443,-82.5014019,43101
28.6251754,-81.6966534,43101
27.3253186,-82.4336821,43101
29.9111609,-95.863502,43101
28.6690476,-81.56128,43101
28.7047512,-81.670019,43101
29.9074366,-96.0036763,43101
31.1412833,-81.508427,43101
35.4083601,-82.9352331,43101
36.3704335,-81.0348558,43101
32.5494825,-97.0538809,43101
30.1612322,-95.5199432,43101
29.9074366,-96.0036763,43101
32.60632,-80.54249,43101
29.6492346,-82.3102677,43101
30.2173383,-91.9073713,43101
25.3827853,-80.6100368,43101
28.6384118,-80.8215451,43101
31.490822,-94.7478104,43101
29.5808844,-98.4659529,43101
25.8675841,-81.1501694,43101
29.9135789,-95.9076619,43101
29.9288434,-95.9256542,43101
30.3871078,-83.1674271,43101
27.3253186,-82.4336821,43101
32.6739378,-96.9435642,43101
32.5918043,-80.4641247,43101
29.9135789,-95.9076619,43101
26.446927,-98.00643,43101
29.8887274,-95.9086704,43101
30.535666,-84.28821,43101
31.0225,-92.3752778,43101
30.331824,-89.3855166,43101
30.1695978,-97.275032,43101
29.9282524,-95.8905387,43101
30.168606,-97.269351,43101
